,invalid,ready,stay,play
306,True,False,False,False
307,True,False,False,False
308,True,False,False,False
309,True,False,False,False
310,True,False,False,False
311,True,False,False,False
312,True,False,False,False
313,True,False,False,False
314,True,False,False,False
315,True,False,False,False
316,True,False,False,False
317,True,False,False,False
318,True,False,False,False
319,True,False,False,False
320,True,False,False,False
321,True,False,False,False
322,True,False,False,False
323,True,False,False,False
324,True,False,False,False
325,True,False,False,False
326,True,False,False,False
327,True,False,False,False
328,True,False,False,False
329,True,False,False,False
330,True,False,False,False
331,True,False,False,False
332,True,False,False,False
333,True,False,False,False
334,True,False,False,False
335,True,False,False,False
336,True,False,False,False
337,True,False,False,False
338,True,False,False,False
339,True,False,False,False
340,True,False,False,False
341,True,False,False,False
342,True,False,False,False
343,True,False,False,False
344,True,False,False,False
345,True,False,False,False
346,True,False,False,False
347,True,False,False,False
348,True,False,False,False
349,True,False,False,False
350,True,False,False,False
351,True,False,False,False
352,True,False,False,False
353,True,False,False,False
354,True,False,False,False
355,True,False,False,False
356,True,False,False,False
357,True,False,False,False
358,True,False,False,False
359,True,False,False,False
360,True,False,False,False
361,True,False,False,False
362,True,False,False,False
363,True,False,False,False
364,True,False,False,False
365,True,False,False,False
366,True,False,False,False
367,True,False,False,False
368,True,False,False,False
369,True,False,False,False
370,True,False,False,False
371,True,False,False,False
372,True,False,False,False
373,True,False,False,False
374,True,False,False,False
375,True,False,False,False
376,True,False,False,False
377,True,False,False,False
378,True,False,False,False
379,True,False,False,False
380,True,False,False,False
381,True,False,False,False
382,True,False,False,False
383,True,False,False,False
384,True,False,False,False
385,True,False,False,False
386,True,False,False,False
387,True,False,False,False
388,True,False,False,False
389,True,False,False,False
390,True,False,False,False
391,True,False,False,False
392,True,False,False,False
393,True,False,False,False
394,True,False,False,False
395,True,False,False,False
396,True,False,False,False
397,True,False,False,False
398,True,False,False,False
399,True,False,False,False
400,True,False,False,False
401,True,False,False,False
402,True,False,False,False
403,True,False,False,False
404,True,False,False,False
405,True,False,False,False
406,True,False,False,False
407,True,False,False,False
408,True,False,False,False
409,True,False,False,False
410,True,False,False,False
411,True,False,False,False
412,True,False,False,False
413,True,False,False,False
414,True,False,False,False
415,True,False,False,False
416,True,False,False,False
417,True,False,False,False
418,True,False,False,False
419,True,False,False,False
420,True,False,False,False
421,True,False,False,False
422,True,False,False,False
423,True,False,False,False
424,True,False,False,False
425,True,False,False,False
426,True,False,False,False
427,True,False,False,False
428,True,False,False,False
429,True,False,False,False
430,True,False,False,False
431,True,False,False,False
432,True,False,False,False
433,True,False,False,False
434,True,False,False,False
435,True,False,False,False
436,True,False,False,False
437,True,False,False,False
438,True,False,False,False
439,True,False,False,False
440,True,False,False,False
441,True,False,False,False
442,True,False,False,False
443,True,False,False,False
444,True,False,False,False
445,True,False,False,False
446,True,False,False,False
447,True,False,False,False
448,True,False,False,False
449,True,False,False,False
450,True,False,False,False
451,True,False,False,False
452,True,False,False,False
453,True,False,False,False
454,True,False,False,False
455,True,False,False,False
456,False,True,False,False
457,False,True,False,False
458,False,True,False,False
459,False,True,False,False
460,False,True,False,False
461,False,True,False,False
462,False,True,False,False
463,False,True,False,False
464,False,True,False,False
465,False,True,False,False
466,False,True,False,False
467,False,True,False,False
468,False,True,False,False
469,False,True,False,False
470,False,True,False,False
471,False,True,False,False
472,False,True,False,False
473,False,True,False,False
474,False,True,False,False
475,False,True,False,False
476,False,True,False,False
477,False,True,False,False
478,False,True,False,False
479,False,True,False,False
480,False,True,False,False
481,False,True,False,False
482,False,True,False,False
483,False,True,False,False
484,False,True,False,False
485,False,True,False,False
486,False,True,False,False
487,False,True,False,False
488,False,True,False,False
489,False,True,False,False
490,False,True,False,False
491,False,True,False,False
492,False,True,False,False
493,False,True,False,False
494,False,True,False,False
495,False,True,False,False
496,False,True,False,False
497,False,True,False,False
498,False,True,False,False
499,False,True,False,False
500,False,True,False,False
501,False,True,False,False
502,False,True,False,False
503,False,True,False,False
504,False,True,False,False
505,False,True,False,False
506,False,True,False,False
507,False,True,False,False
508,False,True,False,False
509,False,True,False,False
510,False,True,False,False
511,False,True,False,False
512,False,True,False,False
513,False,True,False,False
514,False,True,False,False
515,False,True,False,False
516,False,True,False,False
517,False,True,False,False
518,False,True,False,False
519,False,True,False,False
520,False,True,False,False
521,False,True,False,False
522,False,True,False,False
523,False,True,False,False
524,False,True,False,False
525,False,True,False,False
526,False,True,False,False
527,False,True,False,False
528,False,True,False,False
529,False,True,False,False
530,False,True,False,False
531,False,True,False,False
532,False,True,False,False
533,False,True,False,False
534,False,True,False,False
535,False,True,False,False
536,False,True,False,False
537,False,True,False,False
538,False,True,False,False
539,False,True,False,False
540,False,True,False,False
541,False,True,False,False
542,False,True,False,False
543,False,True,False,False
544,False,True,False,False
545,False,True,False,False
546,False,True,False,False
547,False,True,False,False
548,False,True,False,False
549,False,True,False,False
550,False,True,False,False
551,False,True,False,False
552,False,True,False,False
553,False,True,False,False
554,False,True,False,False
555,False,True,False,False
556,False,True,False,False
557,False,True,False,False
558,False,True,False,False
559,False,True,False,False
560,False,True,False,False
561,False,True,False,False
562,False,True,False,False
563,False,True,False,False
564,False,True,False,False
565,False,True,False,False
566,False,True,False,False
567,False,True,False,False
568,False,True,False,False
569,False,True,False,False
570,False,True,False,False
571,False,True,False,False
572,False,True,False,False
573,False,True,False,False
574,False,True,False,False
575,False,True,False,False
576,False,True,False,False
577,False,True,False,False
578,False,True,False,False
579,False,True,False,False
580,False,True,False,False
581,False,True,False,False
582,False,True,False,False
583,False,True,False,False
584,False,True,False,False
585,False,True,False,False
586,False,True,False,False
587,False,True,False,False
588,False,True,False,False
589,False,True,False,False
590,False,True,False,False
591,False,True,False,False
592,False,True,False,False
593,False,True,False,False
594,False,True,False,False
595,False,True,False,False
596,False,True,False,False
597,False,True,False,False
598,False,True,False,False
599,False,True,False,False
600,False,True,False,False
601,False,True,False,False
602,False,True,False,False
603,False,True,False,False
604,False,True,False,False
605,False,True,False,False
606,False,True,False,False
607,False,True,False,False
608,False,True,False,False
609,False,True,False,False
610,False,True,False,False
611,False,True,False,False
612,False,True,False,False
613,False,True,False,False
614,False,True,False,False
615,False,True,False,False
616,False,True,False,False
617,False,True,False,False
618,False,True,False,False
619,False,True,False,False
620,False,True,False,False
621,False,True,False,False
622,False,True,False,False
623,False,True,False,False
624,False,True,False,False
625,False,True,False,False
626,False,True,False,False
627,False,True,False,False
628,False,True,False,False
629,False,True,False,False
630,False,True,False,False
631,False,True,False,False
632,False,True,False,False
633,False,True,False,False
634,False,True,False,False
635,False,True,False,False
636,False,True,False,False
637,False,True,False,False
638,False,True,False,False
639,False,True,False,False
640,False,True,False,False
641,False,True,False,False
642,False,True,False,False
643,False,True,False,False
644,False,True,False,False
645,False,True,False,False
646,False,True,False,False
647,False,True,False,False
648,False,True,False,False
649,False,True,False,False
650,False,True,False,False
651,False,True,False,False
652,False,True,False,False
653,False,True,False,False
654,False,True,False,False
655,False,True,False,False
656,False,True,False,False
657,False,True,False,False
658,False,True,False,False
659,False,True,False,False
660,False,True,False,False
661,False,True,False,False
662,False,True,False,False
663,False,True,False,False
664,False,True,False,False
665,False,True,False,False
666,False,True,False,False
667,False,True,False,False
668,False,True,False,False
669,False,True,False,False
670,False,True,False,False
671,False,True,False,False
672,False,True,False,False
673,False,True,False,False
674,False,True,False,False
675,False,True,False,False
676,False,True,False,False
677,False,True,False,False
678,False,True,False,False
679,False,True,False,False
680,False,True,False,False
681,False,True,False,False
682,False,True,False,False
683,False,True,False,False
684,False,True,False,False
685,False,True,False,False
686,False,True,False,False
687,False,True,False,False
688,False,True,False,False
689,False,True,False,False
690,False,True,False,False
691,False,True,False,False
692,False,True,False,False
693,False,True,False,False
694,False,True,False,False
695,False,True,False,False
696,False,True,False,False
697,False,True,False,False
698,False,True,False,False
699,False,True,False,False
700,False,True,False,False
701,False,True,False,False
702,False,True,False,False
703,False,True,False,False
704,False,True,False,False
705,False,True,False,False
706,False,True,False,False
707,False,True,False,False
708,False,True,False,False
709,False,True,False,False
710,False,True,False,False
711,False,True,False,False
712,False,True,False,False
713,False,True,False,False
714,False,True,False,False
715,False,True,False,False
716,False,True,False,False
717,False,True,False,False
718,False,True,False,False
719,False,True,False,False
720,False,True,False,False
721,False,True,False,False
722,False,True,False,False
723,False,True,False,False
724,False,True,False,False
725,False,True,False,False
726,False,True,False,False
727,False,True,False,False
728,False,True,False,False
729,False,True,False,False
730,False,True,False,False
731,False,True,False,False
732,False,True,False,False
733,False,True,False,False
734,False,True,False,False
735,False,True,False,False
736,False,True,False,False
737,False,True,False,False
738,False,True,False,False
739,False,True,False,False
740,False,True,False,False
741,False,True,False,False
742,False,True,False,False
743,False,True,False,False
744,False,True,False,False
745,False,True,False,False
746,False,True,False,False
747,False,True,False,False
748,False,True,False,False
749,False,True,False,False
750,False,True,False,False
751,False,True,False,False
752,False,True,False,False
753,False,True,False,False
754,False,True,False,False
755,False,True,False,False
756,False,True,False,False
757,False,True,False,False
758,False,True,False,False
759,False,True,False,False
760,False,True,False,False
761,False,True,False,False
762,False,True,False,False
763,False,True,False,False
764,False,True,False,False
765,False,True,False,False
766,False,True,False,False
767,False,True,False,False
768,False,True,False,False
769,False,True,False,False
770,False,True,False,False
771,False,True,False,False
772,False,True,False,False
773,False,True,False,False
774,False,True,False,False
775,False,True,False,False
776,False,True,False,False
777,False,True,False,False
778,False,True,False,False
779,False,True,False,False
780,False,True,False,False
781,False,True,False,False
782,False,True,False,False
783,False,True,False,False
784,False,True,False,False
785,False,True,False,False
786,False,True,False,False
787,False,True,False,False
788,False,True,False,False
789,False,True,False,False
790,False,True,False,False
791,False,True,False,False
792,False,True,False,False
793,False,True,False,False
794,False,True,False,False
795,False,True,False,False
796,False,True,False,False
797,False,True,False,False
798,False,True,False,False
799,False,True,False,False
800,False,True,False,False
801,False,True,False,False
802,False,True,False,False
803,False,True,False,False
804,False,True,False,False
805,False,True,False,False
806,False,True,False,False
807,False,True,False,False
808,False,True,False,False
809,False,True,False,False
810,False,True,False,False
811,False,True,False,False
812,False,True,False,False
813,False,False,True,False
814,False,False,True,False
815,False,False,True,False
816,False,False,True,False
817,False,False,True,False
818,False,False,True,False
819,False,False,True,False
820,False,False,True,False
821,False,False,True,False
822,False,False,True,False
823,False,False,True,False
824,False,False,True,False
825,False,False,True,False
826,False,False,True,False
827,False,False,True,False
828,False,False,True,False
829,False,False,True,False
830,False,False,True,False
831,False,False,True,False
832,False,False,True,False
833,False,False,True,False
834,False,False,True,False
835,False,False,True,False
836,False,False,True,False
837,False,False,True,False
838,False,False,True,False
839,False,False,True,False
840,False,False,True,False
841,False,False,True,False
842,False,False,True,False
843,False,False,True,False
844,False,False,True,False
845,False,False,True,False
846,False,False,True,False
847,False,False,True,False
848,False,False,True,False
849,False,False,True,False
850,False,False,True,False
851,False,False,True,False
852,False,False,True,False
853,False,False,True,False
854,False,False,True,False
855,False,False,True,False
856,False,False,True,False
857,False,False,True,False
858,False,False,True,False
859,False,False,True,False
860,False,False,True,False
861,False,False,True,False
862,False,False,True,False
863,False,False,True,False
864,False,False,True,False
865,False,False,True,False
866,False,False,True,False
867,False,False,True,False
868,False,False,True,False
869,False,False,True,False
870,False,False,True,False
871,False,False,True,False
872,False,False,True,False
873,False,False,True,False
874,False,False,True,False
875,False,False,True,False
876,False,False,True,False
877,False,False,True,False
878,False,False,True,False
879,False,False,True,False
880,False,False,True,False
881,False,False,True,False
882,False,False,True,False
883,False,False,True,False
884,False,False,True,False
885,False,False,True,False
886,False,False,True,False
887,False,False,False,True
888,False,False,False,True
889,False,False,False,True
890,False,False,False,True
891,False,False,False,True
892,False,False,False,True
893,False,False,False,True
894,False,False,False,True
895,False,False,False,True
896,False,False,False,True
897,False,False,False,True
898,False,False,False,True
899,False,False,False,True
900,False,False,False,True
901,False,False,False,True
902,False,False,False,True
903,False,False,False,True
904,False,False,False,True
905,False,False,False,True
906,False,False,False,True
907,False,False,False,True
908,False,False,False,True
909,False,False,False,True
910,False,False,False,True
911,False,False,False,True
912,False,False,False,True
913,False,False,False,True
914,False,False,False,True
915,False,False,False,True
916,False,False,False,True
917,False,False,False,True
918,False,False,False,True
919,False,False,False,True
920,False,False,False,True
921,False,False,False,True
922,False,False,False,True
923,False,False,False,True
924,False,False,False,True
925,False,False,False,True
926,False,False,False,True
927,False,False,False,True
928,False,False,False,True
929,False,False,False,True
930,False,False,False,True
931,False,False,False,True
932,False,False,False,True
933,False,False,False,True
934,False,True,False,False
935,False,True,False,False
936,False,True,False,False
937,False,True,False,False
938,False,True,False,False
939,False,True,False,False
940,False,True,False,False
941,False,True,False,False
942,False,True,False,False
943,False,True,False,False
944,False,True,False,False
945,False,True,False,False
946,False,True,False,False
947,False,True,False,False
948,False,True,False,False
949,False,True,False,False
950,False,True,False,False
951,False,True,False,False
952,False,True,False,False
953,False,True,False,False
954,False,True,False,False
955,False,True,False,False
956,False,True,False,False
957,False,True,False,False
958,False,True,False,False
959,False,True,False,False
960,False,True,False,False
961,False,True,False,False
962,False,True,False,False
963,False,True,False,False
964,False,True,False,False
965,False,True,False,False
966,False,True,False,False
967,False,True,False,False
968,False,True,False,False
969,False,True,False,False
970,False,True,False,False
971,False,True,False,False
972,False,True,False,False
973,False,True,False,False
974,False,True,False,False
975,False,True,False,False
976,False,True,False,False
977,False,True,False,False
978,False,True,False,False
979,False,True,False,False
980,False,True,False,False
981,False,True,False,False
982,False,True,False,False
983,False,True,False,False
984,False,True,False,False
985,False,True,False,False
986,False,True,False,False
987,False,True,False,False
988,False,True,False,False
989,False,True,False,False
990,False,True,False,False
991,False,True,False,False
992,False,True,False,False
993,False,True,False,False
994,False,True,False,False
995,False,True,False,False
996,False,True,False,False
997,False,True,False,False
998,False,True,False,False
999,False,True,False,False
1000,False,True,False,False
1001,False,True,False,False
1002,False,True,False,False
1003,False,True,False,False
1004,False,True,False,False
1005,False,True,False,False
1006,False,True,False,False
1007,False,True,False,False
1008,False,True,False,False
1009,False,True,False,False
1010,False,True,False,False
1011,False,True,False,False
1012,False,True,False,False
1013,False,True,False,False
1014,False,True,False,False
1015,False,True,False,False
1016,False,True,False,False
1017,False,True,False,False
1018,False,True,False,False
1019,False,True,False,False
1020,False,True,False,False
1021,False,True,False,False
1022,False,True,False,False
1023,False,True,False,False
1024,False,True,False,False
1025,False,True,False,False
1026,False,True,False,False
1027,False,True,False,False
1028,False,True,False,False
1029,False,True,False,False
1030,False,True,False,False
1031,False,True,False,False
1032,False,True,False,False
1033,False,True,False,False
1034,False,True,False,False
1035,False,True,False,False
1036,False,True,False,False
1037,False,True,False,False
1038,False,True,False,False
1039,False,True,False,False
1040,False,True,False,False
1041,False,True,False,False
1042,False,True,False,False
1043,False,True,False,False
1044,False,True,False,False
1045,False,True,False,False
1046,False,True,False,False
1047,False,True,False,False
1048,False,True,False,False
1049,False,True,False,False
1050,False,True,False,False
1051,False,True,False,False
1052,False,True,False,False
1053,False,True,False,False
1054,False,True,False,False
1055,False,True,False,False
1056,False,True,False,False
1057,False,True,False,False
1058,False,True,False,False
1059,False,True,False,False
1060,False,True,False,False
1061,False,True,False,False
1062,False,True,False,False
1063,False,True,False,False
1064,False,True,False,False
1065,False,True,False,False
1066,False,True,False,False
1067,False,True,False,False
1068,False,True,False,False
1069,False,True,False,False
1070,False,True,False,False
1071,False,True,False,False
1072,False,True,False,False
1073,False,True,False,False
1074,False,True,False,False
1075,False,True,False,False
1076,False,True,False,False
1077,False,True,False,False
1078,False,True,False,False
1079,False,True,False,False
1080,False,True,False,False
1081,False,True,False,False
1082,False,True,False,False
1083,False,True,False,False
1084,False,True,False,False
1085,False,True,False,False
1086,False,True,False,False
1087,False,True,False,False
1088,False,True,False,False
1089,False,True,False,False
1090,False,True,False,False
1091,False,True,False,False
1092,False,True,False,False
1093,False,True,False,False
1094,False,True,False,False
1095,False,True,False,False
1096,False,True,False,False
1097,False,True,False,False
1098,False,True,False,False
1099,False,True,False,False
1100,False,True,False,False
1101,False,True,False,False
1102,False,True,False,False
1103,False,True,False,False
1104,False,True,False,False
1105,False,True,False,False
1106,False,True,False,False
1107,False,True,False,False
1108,False,True,False,False
1109,False,True,False,False
1110,False,True,False,False
1111,False,True,False,False
1112,False,True,False,False
1113,False,True,False,False
1114,False,True,False,False
1115,False,True,False,False
1116,False,True,False,False
1117,False,True,False,False
1118,False,True,False,False
1119,False,True,False,False
1120,False,True,False,False
1121,False,True,False,False
1122,False,True,False,False
1123,False,True,False,False
1124,False,True,False,False
1125,False,True,False,False
1126,False,True,False,False
1127,False,True,False,False
1128,False,True,False,False
1129,False,True,False,False
1130,False,True,False,False
1131,False,True,False,False
1132,False,True,False,False
1133,False,True,False,False
1134,False,True,False,False
1135,False,True,False,False
1136,False,True,False,False
1137,False,True,False,False
1138,False,True,False,False
1139,False,True,False,False
1140,False,True,False,False
1141,False,True,False,False
1142,False,True,False,False
1143,False,True,False,False
1144,False,True,False,False
1145,False,True,False,False
1146,False,True,False,False
1147,False,True,False,False
1148,False,True,False,False
1149,False,True,False,False
1150,False,True,False,False
1151,False,True,False,False
1152,False,True,False,False
1153,False,True,False,False
1154,False,True,False,False
1155,False,True,False,False
1156,False,True,False,False
1157,False,True,False,False
1158,False,True,False,False
1159,False,True,False,False
1160,False,True,False,False
1161,False,True,False,False
1162,False,True,False,False
1163,False,True,False,False
1164,False,True,False,False
1165,False,True,False,False
1166,False,True,False,False
1167,False,True,False,False
1168,False,True,False,False
1169,False,True,False,False
1170,False,True,False,False
1171,False,True,False,False
1172,False,True,False,False
1173,False,True,False,False
1174,False,True,False,False
1175,False,True,False,False
1176,False,True,False,False
1177,False,True,False,False
1178,False,True,False,False
1179,False,True,False,False
1180,False,True,False,False
1181,False,True,False,False
1182,False,True,False,False
1183,False,True,False,False
1184,False,True,False,False
1185,False,True,False,False
1186,False,True,False,False
1187,False,True,False,False
1188,False,True,False,False
1189,False,True,False,False
1190,False,True,False,False
1191,False,True,False,False
1192,False,True,False,False
1193,False,True,False,False
1194,False,True,False,False
1195,False,True,False,False
1196,False,True,False,False
1197,False,True,False,False
1198,False,True,False,False
1199,False,True,False,False
1200,False,True,False,False
1201,False,True,False,False
1202,False,True,False,False
1203,False,True,False,False
1204,False,True,False,False
1205,False,True,False,False
1206,False,True,False,False
1207,False,True,False,False
1208,False,True,False,False
1209,False,True,False,False
1210,False,True,False,False
1211,False,True,False,False
1212,False,True,False,False
1213,False,True,False,False
1214,False,True,False,False
1215,False,True,False,False
1216,False,True,False,False
1217,False,True,False,False
1218,False,True,False,False
1219,False,True,False,False
1220,False,True,False,False
1221,False,True,False,False
1222,False,True,False,False
1223,False,True,False,False
1224,False,True,False,False
1225,False,True,False,False
1226,False,True,False,False
1227,False,True,False,False
1228,False,True,False,False
1229,False,True,False,False
1230,False,True,False,False
1231,False,True,False,False
1232,False,True,False,False
1233,False,True,False,False
1234,False,True,False,False
1235,False,True,False,False
1236,False,True,False,False
1237,False,True,False,False
1238,False,True,False,False
1239,False,True,False,False
1240,False,True,False,False
1241,False,True,False,False
1242,False,True,False,False
1243,False,True,False,False
1244,False,True,False,False
1245,False,True,False,False
1246,False,True,False,False
1247,False,True,False,False
1248,False,True,False,False
1249,False,True,False,False
1250,False,True,False,False
1251,False,True,False,False
1252,False,True,False,False
1253,False,True,False,False
1254,False,True,False,False
1255,False,True,False,False
1256,False,True,False,False
1257,False,True,False,False
1258,False,True,False,False
1259,False,True,False,False
1260,False,True,False,False
1261,False,True,False,False
1262,False,True,False,False
1263,False,True,False,False
1264,False,True,False,False
1265,False,True,False,False
1266,False,True,False,False
1267,False,True,False,False
1268,False,True,False,False
1269,False,True,False,False
1270,False,True,False,False
1271,False,True,False,False
1272,False,True,False,False
1273,False,True,False,False
1274,False,True,False,False
1275,False,True,False,False
1276,False,True,False,False
1277,False,True,False,False
1278,False,True,False,False
1279,False,True,False,False
1280,False,True,False,False
1281,False,True,False,False
1282,False,True,False,False
1283,False,True,False,False
1284,False,True,False,False
1285,False,True,False,False
1286,False,True,False,False
1287,False,True,False,False
1288,False,True,False,False
1289,False,True,False,False
1290,False,True,False,False
1291,False,True,False,False
1292,False,True,False,False
1293,False,True,False,False
1294,False,True,False,False
1295,False,True,False,False
1296,False,True,False,False
1297,False,True,False,False
1298,False,True,False,False
1299,False,True,False,False
1300,False,True,False,False
1301,False,False,True,False
1302,False,False,True,False
1303,False,False,True,False
1304,False,False,True,False
1305,False,False,True,False
1306,False,False,True,False
1307,False,False,True,False
1308,False,False,True,False
1309,False,False,True,False
1310,False,False,True,False
1311,False,False,True,False
1312,False,False,True,False
1313,False,False,True,False
1314,False,False,True,False
1315,False,False,True,False
1316,False,False,True,False
1317,False,False,True,False
1318,False,False,True,False
1319,False,False,True,False
1320,False,False,True,False
1321,False,False,True,False
1322,False,False,True,False
1323,False,False,True,False
1324,False,False,True,False
1325,False,False,True,False
1326,False,False,True,False
1327,False,False,True,False
1328,False,False,True,False
1329,False,False,True,False
1330,False,False,True,False
1331,False,False,True,False
1332,False,False,True,False
1333,False,False,True,False
1334,False,False,True,False
1335,False,False,True,False
1336,False,False,True,False
1337,False,False,True,False
1338,False,False,True,False
1339,False,False,True,False
1340,False,False,True,False
1341,False,False,True,False
1342,False,False,True,False
1343,False,False,True,False
1344,False,False,True,False
1345,False,False,True,False
1346,False,False,True,False
1347,False,False,True,False
1348,False,False,True,False
1349,False,False,True,False
1350,False,False,True,False
1351,False,False,True,False
1352,False,False,True,False
1353,False,False,True,False
1354,False,False,True,False
1355,False,False,True,False
1356,False,False,True,False
1357,False,False,True,False
1358,False,False,True,False
1359,False,False,True,False
1360,False,False,True,False
